Harga,Cicilan,Alamat,KT,KM,Garasi,LT,LB
152750 ,Cicilan : 16 Jutaan per bulan,"Kota Baru Parahyangan, Bandung",3.00 ,2.00 ,1.00 ,120.00 ,90.00 
76050 ,Cicilan : 8 Jutaan per bulan,"Sarijadi, Bandung",3.00 ,2.00 ,1.00 ,71.00 ,65.00 
84500 ,Cicilan : 9 Jutaan per bulan,"Cicalengka, Bandung",NULL,NULL,0.00 ,256.00 ,240.00 
91000 ,Cicilan : 10 Jutaan per bulan,"Sarijadi, Bandung",3.00 ,2.00 ,2.00 ,112.00 ,126.00 
136500 ,Cicilan : 15 Jutaan per bulan,"Gede Bage, Bandung",2.00 ,1.00 ,1.00 ,112.00 ,97.00 
38935 ,Cicilan : 4 Jutaan per bulan,"Ujungberung, Bandung",3.00 ,2.00 ,1.00 ,60.00 ,60.00 
64935 ,Cicilan : 7 Jutaan per bulan,"Setiabudi, Bandung",3.00 ,2.00 ,2.00 ,120.00 ,63.00 
1183000 ,Cicilan : 130 Jutaan per bulan,"Dago, Bandung",NULL,NULL,0.00 ,365.00 ,143.00 
130000 ,Cicilan : 14 Jutaan per bulan,"Kota Baru Parahyangan, Bandung",2.00 ,2.00 ,2.00 ,126.00 ,130.00 
1105000 ,Cicilan : 121 Jutaan per bulan,"Mekar Wangi, Bandung",4.00 ,4.00 ,2.00 ,477.00 ,550.00 
208000 ,Cicilan : 22 Jutaan per bulan,"Lembang, Bandung",5.00 ,5.00 ,2.00 ,298.00 ,300.00 
188500 ,Cicilan : 20 Jutaan per bulan,"Surya Sumantri, Bandung",4.00 ,3.00 ,0.00 ,144.00 ,280.00 
204100 ,Cicilan : 22 Jutaan per bulan,"Dago, Bandung",3.00 ,2.00 ,2.00 ,119.00 ,264.00 
136500 ,Cicilan : 15 Jutaan per bulan,"Kota Baru Parahyangan, Bandung",3.00 ,2.00 ,1.00 ,144.00 ,150.00 
135200 ,Cicilan : 14 Jutaan per bulan,"Pasir Kaliki, Bandung",3.00 ,2.00 ,1.00 ,150.00 ,65.00 
78000 ,Cicilan : 8 Jutaan per bulan,"Buah Batu, Bandung",4.00 ,3.00 ,1.00 ,124.00 ,100.00 
32435 ,Cicilan : 3 Jutaan per bulan,"Ujungberung, Bandung",2.00 ,2.00 ,1.00 ,50.00 ,50.00 
113750 ,Cicilan : 12 Jutaan per bulan,"Kota Baru Parahyangan, Bandung",2.00 ,1.00 ,1.00 ,126.00 ,65.00 
78000 ,Cicilan : 8 Jutaan per bulan,"Buah Batu, Bandung",4.00 ,3.00 ,0.00 ,124.00 ,100.00 
54275 ,Cicilan : 5 Jutaan per bulan,"Parongpong, Bandung",3.00 ,2.00 ,1.00 ,95.00 ,75.00 
208000 ,Cicilan : 22 Jutaan per bulan,"Sarijadi, Bandung",6.00 ,3.00 ,1.00 ,149.00 ,200.00 
64935 ,Cicilan : 7 Jutaan per bulan,"Setiabudi, Bandung",3.00 ,2.00 ,2.00 ,120.00 ,63.00 
106600 ,Cicilan : 11 Jutaan per bulan,"Pasteur, Bandung",3.00 ,2.00 ,1.00 ,97.00 ,70.00 
126750 ,Cicilan : 13 Jutaan per bulan,"Kota Baru Parahyangan, Bandung",3.00 ,2.00 ,1.00 ,108.00 ,80.00 
64935 ,Cicilan : 7 Jutaan per bulan,"Setiabudi, Bandung",3.00 ,2.00 ,2.00 ,120.00 ,63.00 
31265 ,Cicilan : 3 Jutaan per bulan,"Mandalajati, Bandung",2.00 ,2.00 ,1.00 ,101.00 ,50.00 
208000 ,Cicilan : 22 Jutaan per bulan,"Lembang, Bandung",5.00 ,5.00 ,2.00 ,298.00 ,330.00 
204100 ,Cicilan : 22 Jutaan per bulan,"Dago, Bandung",3.00 ,2.00 ,2.00 ,119.00 ,264.00 
240500 ,Cicilan : 26 Jutaan per bulan,"Cikutra, Bandung",22.00 ,11.00 ,1.00 ,183.00 ,320.00 
195000 ,Cicilan : 21 Jutaan per bulan,"Pajajaran, Bandung",4.00 ,3.00 ,1.00 ,104.00 ,150.00 
1300000 ,Cicilan : 143 Jutaan per bulan,"Dago, Bandung",3.00 ,NULL,0.00 ,457.00 ,1200.00 
22750 ,Cicilan : 2 Jutaan per bulan,"Peta, Bandung",3.00 ,2.00 ,0.00 ,50.00 ,60.00 
81250 ,Cicilan : 8 Jutaan per bulan,"Margahayu, Bandung",2.00 ,1.00 ,1.00 ,103.00 ,103.00 
201500 ,Cicilan : 22 Jutaan per bulan,"Moch Toha, Bandung",4.00 ,3.00 ,2.00 ,200.00 ,350.00 
91000 ,Cicilan : 10 Jutaan per bulan,"Margahayu, Bandung",3.00 ,2.00 ,1.00 ,172.00 ,150.00 
390000 ,Cicilan : 42 Jutaan per bulan,"Terusan Buah Batu, Bandung",24.00 ,24.00 ,0.00 ,147.00 ,500.00 
165750 ,Cicilan : 18 Jutaan per bulan,"Cigadung, Bandung",3.00 ,3.00 ,0.00 ,150.00 ,150.00 
169000 ,Cicilan : 18 Jutaan per bulan,"Ciumbuleuit, Bandung",20.00 ,8.00 ,0.00 ,184.00 ,300.00 
48750 ,Cicilan : 5 Jutaan per bulan,"Kopo, Bandung",3.00 ,2.00 ,0.00 ,140.00 ,110.00 
295750 ,Cicilan : 32 Jutaan per bulan,"Kota Baru Parahyangan, Bandung",5.00 ,4.00 ,2.00 ,360.00 ,265.00 
227500 ,Cicilan : 25 Jutaan per bulan,"Kota Baru Parahyangan, Bandung",4.00 ,3.00 ,0.00 ,260.00 ,200.00 
601250 ,Cicilan : 66 Jutaan per bulan,"Mekar Wangi, Bandung",12.00 ,4.00 ,6.00 ,598.00 ,1000.00 
162500 ,Cicilan : 17 Jutaan per bulan,"Parongpong, Bandung",3.00 ,2.00 ,1.00 ,448.00 ,168.00 
104000 ,Cicilan : 11 Jutaan per bulan,"Kota Baru Parahyangan, Bandung",2.00 ,1.00 ,1.00 ,90.00 ,50.00 
162500 ,Cicilan : 17 Jutaan per bulan,"Buah Batu, Bandung",NULL,NULL,0.00 ,161.00 ,160.00 
601250 ,Cicilan : 66 Jutaan per bulan,"Mekar Wangi, Bandung",8.00 ,4.00 ,6.00 ,598.00 ,1000.00 
227500 ,Cicilan : 25 Jutaan per bulan,"Kota Baru Parahyangan, Bandung",4.00 ,3.00 ,2.00 ,250.00 ,250.00 
356850 ,Cicilan : 39 Jutaan per bulan,"Cibeunying, Bandung",3.00 ,3.00 ,4.00 ,728.00 ,225.00 
136500 ,Cicilan : 15 Jutaan per bulan,"Kota Baru Parahyangan, Bandung",3.00 ,4.00 ,1.00 ,144.00 ,100.00 
331500 ,Cicilan : 36 Jutaan per bulan,"Dago, Bandung",3.00 ,3.00 ,0.00 ,400.00 ,385.00 
188500 ,Cicilan : 20 Jutaan per bulan,"Kota Baru Parahyangan, Bandung",3.00 ,2.00 ,0.00 ,165.00 ,96.00 
61750 ,Cicilan : 6 Jutaan per bulan,"Ciwastra, Bandung",4.00 ,2.00 ,1.00 ,135.00 ,154.00 
130000 ,Cicilan : 14 Jutaan per bulan,"Kota Baru Parahyangan, Bandung",4.00 ,2.00 ,2.00 ,126.00 ,110.00 
169000 ,Cicilan : 18 Jutaan per bulan,"Buah Batu, Bandung",6.00 ,5.00 ,1.00 ,105.00 ,150.00 
390000 ,Cicilan : 42 Jutaan per bulan,"Cipaku, Bandung",5.00 ,3.00 ,2.00 ,350.00 ,500.00 
63375 ,Cicilan : 6 Jutaan per bulan,"Cikutra, Bandung",5.00 ,2.00 ,0.00 ,124.00 ,80.00 
295750 ,Cicilan : 32 Jutaan per bulan,"Kota Baru Parahyangan, Bandung",5.00 ,4.00 ,1.00 ,360.00 ,265.00 
116350 ,Cicilan : 12 Jutaan per bulan,"Cipedes, Bandung",5.00 ,2.00 ,2.00 ,158.00 ,156.00 
63375 ,Cicilan : 6 Jutaan per bulan,"Cikutra, Bandung",5.00 ,2.00 ,1.00 ,124.00 ,80.00 
84500 ,Cicilan : 9 Jutaan per bulan,"Margahayu, Bandung",4.00 ,3.00 ,1.00 ,157.00 ,150.00 
113750 ,Cicilan : 12 Jutaan per bulan,"Bojongsoang, Bandung",3.00 ,2.00 ,1.00 ,119.00 ,70.00 
149500 ,Cicilan : 16 Jutaan per bulan,"Setiabudi, Bandung",3.00 ,3.00 ,1.00 ,124.00 ,130.00 
422500 ,Cicilan : 46 Jutaan per bulan,"Sukajadi, Bandung",7.00 ,3.00 ,0.00 ,621.00 ,400.00 
143000 ,Cicilan : 15 Jutaan per bulan,"BKR, Bandung",3.00 ,2.00 ,2.00 ,216.00 ,200.00 
208000 ,Cicilan : 22 Jutaan per bulan,"Sarijadi, Bandung",6.00 ,3.00 ,1.00 ,149.00 ,200.00 
227500 ,Cicilan : 25 Jutaan per bulan,"Kota Baru Parahyangan, Bandung",3.00 ,2.00 ,1.00 ,200.00 ,146.00 
2697500 ,Cicilan : 297 Jutaan per bulan,"Sukajadi, Bandung",9.00 ,2.00 ,10.00 ,1367.00 ,600.00 
422500 ,Cicilan : 46 Jutaan per bulan,"Sukajadi, Bandung",7.00 ,4.00 ,3.00 ,621.00 ,400.00 
159250 ,Cicilan : 17 Jutaan per bulan,"Regol, Bandung",3.00 ,3.00 ,2.00 ,135.00 ,220.00 
78000 ,Cicilan : 8 Jutaan per bulan,"Buah Batu, Bandung",4.00 ,3.00 ,0.00 ,124.00 ,100.00 
292500 ,Cicilan : 32 Jutaan per bulan,"Kota Baru Parahyangan, Bandung",4.00 ,3.00 ,1.00 ,279.00 ,235.00 
81250 ,Cicilan : 8 Jutaan per bulan,"Lembang, Bandung",3.00 ,2.00 ,1.00 ,109.00 ,87.00 
520000 ,Cicilan : 57 Jutaan per bulan,"Buah Batu, Bandung",9.00 ,5.00 ,5.00 ,574.00 ,357.00 
240500 ,Cicilan : 26 Jutaan per bulan,"Bandung Kota, Bandung",22.00 ,19.00 ,1.00 ,183.00 ,320.00 
100750 ,Cicilan : 11 Jutaan per bulan,"Soekarno Hatta, Bandung",3.00 ,3.00 ,1.00 ,150.00 ,100.00 
1625000 ,Cicilan : 179 Jutaan per bulan,"Dago, Bandung",12.00 ,4.00 ,0.00 ,456.00 ,280.00 
47125 ,Cicilan : 5 Jutaan per bulan,"Cibiru, Bandung",5.00 ,2.00 ,2.00 ,60.00 ,110.00 
49400 ,Cicilan : 5 Jutaan per bulan,"Padalarang, Bandung",3.00 ,2.00 ,1.00 ,90.00 ,70.00 
156000 ,Cicilan : 17 Jutaan per bulan,"Cisarua, Bandung",3.00 ,3.00 ,3.00 ,127.00 ,178.00 
1625000 ,Cicilan : 179 Jutaan per bulan,"Dago, Bandung",12.00 ,4.00 ,1.00 ,456.00 ,280.00 
74750 ,Cicilan : 8 Jutaan per bulan,"Kopo, Bandung",5.00 ,2.00 ,0.00 ,203.00 ,180.00 
175500 ,Cicilan : 19 Jutaan per bulan,"Coblong, Bandung",3.00 ,2.00 ,1.00 ,175.00 ,240.00 
102050 ,Cicilan : 11 Jutaan per bulan,"Sariwangi, Bandung",3.00 ,3.00 ,2.00 ,134.00 ,125.00 
76050 ,Cicilan : 8 Jutaan per bulan,"Bandung Kota, Bandung",4.00 ,2.00 ,1.00 ,92.00 ,150.00 
109850 ,Cicilan : 12 Jutaan per bulan,"Gede Bage, Bandung",3.00 ,3.00 ,2.00 ,165.00 ,120.00 
64350 ,Cicilan : 7 Jutaan per bulan,"Bandung Kota, Bandung",3.00 ,2.00 ,0.00 ,120.00 ,96.00 
71500 ,Cicilan : 7 Jutaan per bulan,"Buah Batu, Bandung",2.00 ,1.00 ,0.00 ,123.00 ,72.00 
39000 ,Cicilan : 4 Jutaan per bulan,"Cijerah, Bandung",2.00 ,1.00 ,1.00 ,84.00 ,90.00 
81250 ,Cicilan : 8 Jutaan per bulan,"Margahayu, Bandung",3.00 ,3.00 ,1.00 ,91.00 ,95.00 
107250 ,Cicilan : 11 Jutaan per bulan,"Margahayu, Bandung",3.00 ,3.00 ,2.00 ,139.00 ,105.00 
204100 ,Cicilan : 22 Jutaan per bulan,"Setiabudi, Bandung",4.00 ,4.00 ,2.00 ,151.00 ,238.00 
91000 ,Cicilan : 10 Jutaan per bulan,"Holis Cigondewah, Bandung",2.00 ,2.00 ,0.00 ,140.00 ,60.00 
110500 ,Cicilan : 12 Jutaan per bulan,"Taman Kopo Indah, Bandung",2.00 ,2.00 ,0.00 ,145.00 ,140.00 
84500 ,Cicilan : 9 Jutaan per bulan,"Ciwastra, Bandung",3.00 ,3.00 ,1.00 ,100.00 ,116.00 
81250 ,Cicilan : 8 Jutaan per bulan,"Taman Kopo Indah, Bandung",3.00 ,2.00 ,1.00 ,153.00 ,130.00 
65000 ,Cicilan : 7 Jutaan per bulan,"Antapani, Bandung",2.00 ,2.00 ,0.00 ,140.00 ,100.00 
422500 ,Cicilan : 46 Jutaan per bulan,"Batununggal, Bandung",4.00 ,4.00 ,0.00 ,333.00 ,450.00 
97500 ,Cicilan : 10 Jutaan per bulan,"Sariwangi, Bandung",3.00 ,2.00 ,2.00 ,126.00 ,90.00 
87750 ,Cicilan : 9 Jutaan per bulan,"Buah Batu, Bandung",3.00 ,2.00 ,1.00 ,100.00 ,120.00 
81250 ,Cicilan : 8 Jutaan per bulan,"Kopo, Bandung",3.00 ,2.00 ,1.00 ,94.00 ,140.00 
117000 ,Cicilan : 12 Jutaan per bulan,"Buah Batu, Bandung",4.00 ,3.00 ,1.00 ,145.00 ,200.00 
195000 ,Cicilan : 21 Jutaan per bulan,"Geger Kalong, Bandung",3.00 ,2.00 ,2.00 ,250.00 ,189.00 
152750 ,Cicilan : 16 Jutaan per bulan,"Antapani, Bandung",6.00 ,5.00 ,2.00 ,105.00 ,300.00 
143000 ,Cicilan : 15 Jutaan per bulan,"Geger Kalong, Bandung",4.00 ,3.00 ,1.00 ,190.00 ,180.00 
113750 ,Cicilan : 12 Jutaan per bulan,"Dago, Bandung",3.00 ,3.00 ,2.00 ,100.00 ,120.00 
162500 ,Cicilan : 17 Jutaan per bulan,"Cimenyan, Bandung",5.00 ,2.00 ,1.00 ,427.00 ,420.00 
78000 ,Cicilan : 8 Jutaan per bulan,"Gunung Batu, Bandung",3.00 ,2.00 ,1.00 ,80.00 ,118.00 
71500 ,Cicilan : 7 Jutaan per bulan,"Soreang, Bandung",3.00 ,3.00 ,2.00 ,251.00 ,300.00 
117000 ,Cicilan : 12 Jutaan per bulan,"Ciateul, Bandung",3.00 ,2.00 ,1.00 ,150.00 ,100.00 
422500 ,Cicilan : 46 Jutaan per bulan,"Kota Baru Parahyangan, Bandung",6.00 ,5.00 ,2.00 ,350.00 ,550.00 
87750 ,Cicilan : 9 Jutaan per bulan,"Arcamanik, Bandung",2.00 ,2.00 ,1.00 ,119.00 ,100.00 
84500 ,Cicilan : 9 Jutaan per bulan,"Arcamanik, Bandung",3.00 ,2.00 ,0.00 ,112.00 ,100.00 
169000 ,Cicilan : 18 Jutaan per bulan,"Taman Kopo Indah, Bandung",4.00 ,4.00 ,1.00 ,153.00 ,240.00 
29185 ,Cicilan : 3 Jutaan per bulan,"Padalarang, Bandung",2.00 ,1.00 ,1.00 ,63.00 ,36.00 
406250 ,Cicilan : 44 Jutaan per bulan,"Batununggal, Bandung",4.00 ,3.00 ,0.00 ,370.00 ,250.00 
143000 ,Cicilan : 15 Jutaan per bulan,"Arcamanik, Bandung",4.00 ,4.00 ,2.00 ,200.00 ,385.00 
117000 ,Cicilan : 12 Jutaan per bulan,"Buah Batu, Bandung",4.00 ,3.00 ,1.00 ,145.00 ,200.00 
100750 ,Cicilan : 11 Jutaan per bulan,"Arcamanik, Bandung",3.00 ,3.00 ,0.00 ,132.00 ,164.00 
12870 ,Cicilan : 1 Jutaan per bulan,"Margaasih, Bandung",2.00 ,1.00 ,1.00 ,60.00 ,30.00 
16900 ,Cicilan : 1 Jutaan per bulan,"Cijerah, Bandung",2.00 ,1.00 ,1.00 ,50.00 ,30.00 
81250 ,Cicilan : 8 Jutaan per bulan,"Arcamanik, Bandung",3.00 ,2.00 ,0.00 ,85.00 ,120.00 
14105 ,Cicilan : 1 Jutaan per bulan,"Cijerah, Bandung",2.00 ,1.00 ,1.00 ,50.00 ,30.00 
195000 ,Cicilan : 21 Jutaan per bulan,"Arcamanik, Bandung",4.00 ,3.00 ,3.00 ,300.00 ,200.00 
100750 ,Cicilan : 11 Jutaan per bulan,"Antapani, Bandung",3.00 ,3.00 ,1.00 ,96.00 ,144.00 
117000 ,Cicilan : 12 Jutaan per bulan,"Margahayu, Bandung",4.00 ,3.00 ,1.00 ,145.00 ,200.00 
1300000 ,Cicilan : 143 Jutaan per bulan,"Setra Duta, Bandung",5.00 ,7.00 ,6.00 ,750.00 ,1000.00 
91000 ,Cicilan : 10 Jutaan per bulan,"Buah Batu, Bandung",2.00 ,1.00 ,1.00 ,145.00 ,70.00 
12285 ,Cicilan : 1 Jutaan per bulan,"Baleendah, Bandung",2.00 ,1.00 ,1.00 ,60.00 ,30.00 
12155 ,Cicilan : 1 Jutaan per bulan,"Katapang, Bandung",2.00 ,1.00 ,1.00 ,60.00 ,30.00 
91000 ,Cicilan : 10 Jutaan per bulan,"Taman Kopo Indah, Bandung",7.00 ,10.00 ,0.00 ,102.00 ,200.00 
11960 ,Cicilan : 1 Jutaan per bulan,"Cangkuang, Bandung",2.00 ,1.00 ,1.00 ,60.00 ,30.00 
224250 ,Cicilan : 24 Jutaan per bulan,"Antapani, Bandung",5.00 ,5.00 ,1.00 ,200.00 ,215.00 
11960 ,Cicilan : 1 Jutaan per bulan,"Bojongsoang, Bandung",2.00 ,1.00 ,1.00 ,60.00 ,30.00 
201500 ,Cicilan : 22 Jutaan per bulan,"Bandung Kota, Bandung",3.00 ,3.00 ,1.00 ,144.00 ,157.00 
292500 ,Cicilan : 32 Jutaan per bulan,"Bandung Kota, Bandung",5.00 ,4.00 ,2.00 ,250.00 ,365.00 
11830 ,Cicilan : 1 Jutaan per bulan,"Pameungpeuk, Bandung",2.00 ,1.00 ,1.00 ,60.00 ,30.00 
109850 ,Cicilan : 12 Jutaan per bulan,"Arcamanik, Bandung",3.00 ,3.00 ,1.00 ,165.00 ,120.00 
292500 ,Cicilan : 32 Jutaan per bulan,"Bandung Kota, Bandung",5.00 ,4.00 ,2.00 ,250.00 ,365.00 
403000 ,Cicilan : 44 Jutaan per bulan,"Batununggal, Bandung",3.00 ,2.00 ,1.00 ,370.00 ,250.00 
172250 ,Cicilan : 18 Jutaan per bulan,"Batununggal, Bandung",2.00 ,1.00 ,1.00 ,162.00 ,167.00 
191750 ,Cicilan : 21 Jutaan per bulan,"Batununggal, Bandung",6.00 ,4.00 ,1.00 ,145.00 ,250.00 
256750 ,Cicilan : 28 Jutaan per bulan,"Batununggal, Bandung",5.00 ,5.00 ,2.00 ,169.00 ,250.00 
123500 ,Cicilan : 13 Jutaan per bulan,"Batununggal, Bandung",1.00 ,1.00 ,0.00 ,187.00 ,105.00 
211250 ,Cicilan : 23 Jutaan per bulan,"Batununggal, Bandung",5.00 ,3.00 ,1.00 ,274.00 ,220.00 
338000 ,Cicilan : 37 Jutaan per bulan,"Batununggal, Bandung",5.00 ,4.00 ,3.00 ,300.00 ,230.00 
266500 ,Cicilan : 29 Jutaan per bulan,"Batununggal, Bandung",5.00 ,3.00 ,0.00 ,307.00 ,250.00 
247000 ,Cicilan : 27 Jutaan per bulan,"Batununggal, Bandung",4.00 ,4.00 ,2.00 ,220.00 ,260.00 
234000 ,Cicilan : 25 Jutaan per bulan,"Mekar Wangi, Bandung",3.00 ,2.00 ,1.00 ,200.00 ,250.00 
406250 ,Cicilan : 44 Jutaan per bulan,"Batununggal, Bandung",4.00 ,3.00 ,2.00 ,370.00 ,250.00 
123500 ,Cicilan : 13 Jutaan per bulan,"Taman Kopo Indah, Bandung",3.00 ,2.00 ,2.00 ,153.00 ,135.00 
41600 ,Cicilan : 4 Jutaan per bulan,"Padalarang, Bandung",2.00 ,2.00 ,1.00 ,70.00 ,55.00 
12285 ,Cicilan : 1 Jutaan per bulan,"Margaasih, Bandung",2.00 ,1.00 ,1.00 ,60.00 ,30.00 
40625 ,Cicilan : 4 Jutaan per bulan,"Sukajadi, Bandung",2.00 ,2.00 ,2.00 ,78.00 ,65.00 
23400 ,Cicilan : 2 Jutaan per bulan,"Bojongsoang, Bandung",1.00 ,1.00 ,0.00 ,70.00 ,45.00 
357500 ,Cicilan : 39 Jutaan per bulan,"Cimahi, Bandung",3.00 ,3.00 ,4.00 ,417.00 ,525.00 
130000 ,Cicilan : 14 Jutaan per bulan,"Pajajaran, Bandung",2.00 ,1.00 ,0.00 ,90.00 ,70.00 
12285 ,Cicilan : 1 Jutaan per bulan,"Leuwi Panjang, Bandung",2.00 ,1.00 ,1.00 ,50.00 ,30.00 
7020 ,Cicilan : 780 Ribuan per bulan,"Buah Batu, Bandung",1.00 ,1.00 ,0.00 ,35.00 ,21.00 
10920 ,Cicilan : 1 Jutaan per bulan,"Caringin, Bandung",2.00 ,1.00 ,1.00 ,50.00 ,30.00 
6825 ,Cicilan : 760 Ribuan per bulan,"Kopo, Bandung",1.00 ,1.00 ,0.00 ,35.00 ,21.00 
130000 ,Cicilan : 14 Jutaan per bulan,"Pajajaran, Bandung",2.00 ,1.00 ,0.00 ,110.00 ,80.00 
72800 ,Cicilan : 8 Jutaan per bulan,"Margahayu, Bandung",1.00 ,1.00 ,0.00 ,35.00 ,21.00 
10400 ,Cicilan : 1 Jutaan per bulan,"Holis Cigondewah, Bandung",2.00 ,1.00 ,1.00 ,50.00 ,30.00 
126750 ,Cicilan : 13 Jutaan per bulan,"Padalarang, Bandung",2.00 ,1.00 ,0.00 ,108.00 ,80.00 
7150 ,Cicilan : 790 Ribuan per bulan,"Banjaran, Bandung",1.00 ,1.00 ,0.00 ,35.00 ,21.00 
422500 ,Cicilan : 46 Jutaan per bulan,"Batununggal, Bandung",4.00 ,4.00 ,2.00 ,333.00 ,450.00 
52000 ,Cicilan : 5 Jutaan per bulan,"Antapani, Bandung",3.00 ,2.00 ,1.00 ,60.00 ,90.00 
6630 ,Cicilan : 740 Ribuan per bulan,"Soreang, Bandung",1.00 ,1.00 ,0.00 ,35.00 ,21.00 
104000 ,Cicilan : 11 Jutaan per bulan,"Antapani, Bandung",9.00 ,6.00 ,1.00 ,108.00 ,200.00 
52000 ,Cicilan : 5 Jutaan per bulan,"Arcamanik, Bandung",11.00 ,10.00 ,1.00 ,88.00 ,185.00 
61750 ,Cicilan : 6 Jutaan per bulan,"Antapani, Bandung",3.00 ,2.00 ,1.00 ,72.00 ,120.00 
422500 ,Cicilan : 46 Jutaan per bulan,"Batununggal, Bandung",4.00 ,4.00 ,1.00 ,333.00 ,450.00 
11700 ,Cicilan : 1 Jutaan per bulan,"Leuwi Panjang, Bandung",2.00 ,1.00 ,1.00 ,50.00 ,30.00 
208000 ,Cicilan : 22 Jutaan per bulan,"Pasteur, Bandung",4.00 ,3.00 ,1.00 ,210.00 ,320.00 
10985 ,Cicilan : 1 Jutaan per bulan,"Cijerah, Bandung",2.00 ,1.00 ,1.00 ,60.00 ,30.00 
40625 ,Cicilan : 4 Jutaan per bulan,"Cihanjuang, Bandung",2.00 ,2.00 ,2.00 ,78.00 ,65.00 
227500 ,Cicilan : 25 Jutaan per bulan,"Sariwangi, Bandung",3.00 ,3.00 ,1.00 ,147.00 ,300.00 
143000 ,Cicilan : 15 Jutaan per bulan,"Batununggal, Bandung",3.00 ,2.00 ,1.00 ,130.00 ,150.00 
17875 ,Cicilan : 1 Jutaan per bulan,"Bojongsoang, Bandung",1.00 ,1.00 ,0.00 ,60.00 ,36.00 
81250 ,Cicilan : 8 Jutaan per bulan,"Arcamanik, Bandung",6.00 ,3.00 ,1.00 ,144.00 ,220.00 
8450 ,Cicilan : 940 Ribuan per bulan,"Katapang, Bandung",2.00 ,1.00 ,0.00 ,40.00 ,25.00 
15925 ,Cicilan : 1 Jutaan per bulan,"Bojongsoang, Bandung",2.00 ,1.00 ,1.00 ,50.00 ,36.00 
13975 ,Cicilan : 1 Jutaan per bulan,"Bojongsoang, Bandung",1.00 ,1.00 ,0.00 ,45.00 ,30.00 
41600 ,Cicilan : 4 Jutaan per bulan,"Geger Kalong, Bandung",2.00 ,2.00 ,1.00 ,70.00 ,55.00 
406250 ,Cicilan : 44 Jutaan per bulan,"Batununggal, Bandung",4.00 ,3.00 ,0.00 ,370.00 ,250.00 
30550 ,Cicilan : 3 Jutaan per bulan,"Buah Batu, Bandung",3.00 ,2.00 ,1.00 ,60.00 ,45.00 
15925 ,Cicilan : 1 Jutaan per bulan,"Terusan Buah Batu, Bandung",2.00 ,1.00 ,1.00 ,50.00 ,36.00 
22555 ,Cicilan : 2 Jutaan per bulan,"Buah Batu, Bandung",2.00 ,1.00 ,1.00 ,50.00 ,36.00 
536250 ,Cicilan : 59 Jutaan per bulan,"Setiabudi, Bandung",3.00 ,2.00 ,4.00 ,450.00 ,300.00 
20150 ,Cicilan : 2 Jutaan per bulan,"Baleendah, Bandung",2.00 ,1.00 ,1.00 ,72.00 ,45.00 
13975 ,Cicilan : 1 Jutaan per bulan,"Buah Batu, Bandung",2.00 ,1.00 ,1.00 ,45.00 ,30.00 
20865 ,Cicilan : 2 Jutaan per bulan,"Katapang, Bandung",2.00 ,1.00 ,1.00 ,72.00 ,45.00 
20540 ,Cicilan : 2 Jutaan per bulan,"Cangkuang, Bandung",2.00 ,1.00 ,1.00 ,72.00 ,45.00 
56875 ,Cicilan : 6 Jutaan per bulan,"Cileunyi, Bandung",4.00 ,2.00 ,2.00 ,90.00 ,117.00 
20085 ,Cicilan : 2 Jutaan per bulan,"Bojongsoang, Bandung",2.00 ,1.00 ,1.00 ,72.00 ,45.00 
20475 ,Cicilan : 2 Jutaan per bulan,"Pameungpeuk, Bandung",2.00 ,1.00 ,1.00 ,72.00 ,45.00 
162500 ,Cicilan : 17 Jutaan per bulan,"Cijerah, Bandung",5.00 ,3.00 ,1.00 ,194.00 ,135.00 
116350 ,Cicilan : 12 Jutaan per bulan,"Padalarang, Bandung",2.00 ,2.00 ,2.00 ,120.00 ,98.00 
48750 ,Cicilan : 5 Jutaan per bulan,"Soreang, Bandung",4.00 ,2.00 ,1.00 ,60.00 ,100.00 
48750 ,Cicilan : 5 Jutaan per bulan,"Soreang, Bandung",4.00 ,2.00 ,1.00 ,60.00 ,100.00 
56875 ,Cicilan : 6 Jutaan per bulan,"Cileunyi, Bandung",4.00 ,3.00 ,2.00 ,90.00 ,117.00 
120250 ,Cicilan : 13 Jutaan per bulan,"Lembang, Bandung",2.00 ,2.00 ,2.00 ,120.00 ,98.00 
130000 ,Cicilan : 14 Jutaan per bulan,"Antapani, Bandung",3.00 ,1.00 ,1.00 ,322.00 ,90.00 
42250 ,Cicilan : 4 Jutaan per bulan,"Arcamanik, Bandung",2.00 ,1.00 ,0.00 ,66.00 ,45.00 
214500 ,Cicilan : 23 Jutaan per bulan,"Cimahi, Bandung",8.00 ,6.00 ,0.00 ,333.00 ,275.00 
43875 ,Cicilan : 4 Jutaan per bulan,"Cicaheum, Bandung",2.00 ,1.00 ,1.00 ,72.00 ,40.00 
128700 ,Cicilan : 14 Jutaan per bulan,"Kota Baru Parahyangan, Bandung",2.00 ,NULL,0.00 ,144.00 ,123.00 
12155 ,Cicilan : 1 Jutaan per bulan,"Holis Cigondewah, Bandung",2.00 ,1.00 ,1.00 ,60.00 ,30.00 
81250 ,Cicilan : 8 Jutaan per bulan,"Kopo, Bandung",3.00 ,3.00 ,1.00 ,94.00 ,140.00 
15925 ,Cicilan : 1 Jutaan per bulan,"Ciwastra, Bandung",2.00 ,1.00 ,1.00 ,50.00 ,36.00 
